Date,Weekday,MealType,Paytm+Cash,Coupons,SemType,Holiday,MenuItem
2023-05-10,2,BreakFast,34.0,72.0,False,False,
2023-05-10,2,Lunch,78.0,69.0,False,False,
2023-05-10,2,EveningSnacks,5.0,68.0,False,False,
2023-05-10,2,Dinner,81.0,103.0,False,False,
2023-05-11,3,BreakFast,33.0,59.0,False,False,
2023-05-11,3,Lunch,50.0,65.0,False,False,
2023-05-11,3,EveningSnacks,2.0,43.0,False,False,
2023-05-11,3,Dinner,32.0,55.0,False,False,
2023-05-12,4,BreakFast,29.0,60.0,False,False,
2023-05-12,4,Lunch,90.0,70.0,False,False,
2023-05-12,4,EveningSnacks,3.0,51.0,False,False,
2023-05-12,4,Dinner,38.0,63.0,False,False,
2023-05-13,5,BreakFast,31.0,50.0,False,False,
2023-05-13,5,Lunch,107.0,88.0,False,False,
2023-05-13,5,EveningSnacks,4.0,32.0,False,False,
2023-05-13,5,Dinner,17.0,39.0,False,False,
2023-05-14,6,BreakFast,44.0,44.0,False,False,
2023-05-14,6,Lunch,40.0,67.0,False,False,
2023-05-14,6,EveningSnacks,8.0,50.0,False,False,
2023-05-14,6,Dinner,59.0,94.0,False,False,
2023-05-15,0,BreakFast,25.0,61.0,False,False,
2023-05-15,0,Lunch,109.0,91.0,False,False,
2023-05-15,0,EveningSnacks,0.0,54.0,False,False,
2023-05-15,0,Dinner,28.0,66.0,False,False,
2023-05-16,1,BreakFast,24.0,68.0,True,False,
2023-05-16,1,Lunch,105.0,102.0,True,False,
2023-05-16,1,EveningSnacks,12.0,57.0,True,False,
2023-05-16,1,Dinner,23.0,61.0,True,False,
2023-05-17,2,BreakFast,22.0,63.0,True,False,
2023-05-17,2,Lunch,61.0,78.0,True,False,
2023-05-17,2,EveningSnacks,0.0,33.0,True,False,
2023-05-17,2,Dinner,50.0,103.0,True,False,
2023-05-18,3,BreakFast,28.0,47.0,True,False,
2023-05-18,3,Lunch,81.0,91.0,True,False,
2023-05-18,3,EveningSnacks,1.0,,True,False,
2023-05-18,3,Dinner,24.0,,True,False,
2023-05-19,4,BreakFast,27.0,65.0,True,False,
2023-05-19,4,Lunch,66.0,55.0,True,False,
2023-05-19,4,EveningSnacks,2.0,,True,False,
2023-05-19,4,Dinner,29.0,67.0,True,False,
2023-05-20,5,BreakFast,34.0,44.0,True,False,
2023-05-20,5,Lunch,78.0,85.0,True,False,
2023-05-20,5,EveningSnacks,0.0,41.0,True,False,
2023-05-20,5,Dinner,21.0,41.0,True,False,
2023-05-21,6,BreakFast,21.0,34.0,True,False,
2023-05-21,6,Lunch,31.0,53.0,True,False,
2023-05-21,6,EveningSnacks,3.0,47.0,True,False,
2023-05-21,6,Dinner,45.0,88.0,True,False,
2023-05-22,0,BreakFast,26.0,63.0,True,False,
2023-05-22,0,Lunch,92.0,83.0,True,False,
2023-05-22,0,EveningSnacks,2.0,47.0,True,False,
2023-05-22,0,Dinner,38.0,72.0,True,False,
2023-05-23,1,BreakFast,38.0,47.0,True,False,
2023-05-23,1,Lunch,117.0,74.0,True,False,
2023-05-23,1,EveningSnacks,1.0,64.0,True,False,
2023-05-23,1,Dinner,19.0,47.0,True,False,
2023-05-24,2,BreakFast,29.0,55.0,True,False,
2023-05-24,2,Lunch,93.0,75.0,True,False,
2023-05-24,2,EveningSnacks,0.0,43.0,True,False,
2023-05-24,2,Dinner,61.0,105.0,True,False,
2023-05-25,3,BreakFast,22.0,42.0,True,False,
2023-05-25,3,Lunch,89.0,71.0,True,False,
2023-05-25,3,EveningSnacks,4.0,54.0,True,False,
2023-05-25,3,Dinner,38.0,43.0,True,False,
2023-05-26,4,BreakFast,49.0,62.0,True,False,
2023-05-26,4,Lunch,82.0,50.0,True,False,
2023-05-26,4,EveningSnacks,0.0,31.0,True,False,
2023-05-26,4,Dinner,28.0,54.0,True,False,
2023-05-27,5,BreakFast,14.0,29.0,True,False,
2023-05-27,5,Lunch,84.0,58.0,True,False,
2023-05-27,5,EveningSnacks,,,True,False,
2023-05-27,5,Dinner,18.0,31.0,True,False,
2023-05-28,6,BreakFast,21.0,38.0,True,False,
2023-05-28,6,Lunch,29.0,38.0,True,False,
2023-05-28,6,EveningSnacks,5.0,,True,False,
2023-05-28,6,Dinner,62.0,80.0,True,False,
2023-05-29,0,BreakFast,35.0,47.0,True,False,
2023-05-29,0,Lunch,107.0,57.0,True,False,
2023-05-29,0,EveningSnacks,,,True,False,
2023-05-29,0,Dinner,52.0,52.0,True,False,
2023-05-30,1,BreakFast,35.0,43.0,True,False,
2023-05-30,1,Lunch,113.0,64.0,True,False,
2023-05-30,1,EveningSnacks,1.0,,True,False,
2023-05-30,1,Dinner,39.0,41.0,True,False,
2023-05-31,2,BreakFast,38.0,57.0,True,False,
2023-05-31,2,Lunch,78.0,,True,False,
2023-05-31,2,EveningSnacks,1.0,33.0,True,False,
2023-05-31,2,Dinner,84.0,85.0,True,False,
2023-06-01,3,BreakFast,42.0,14.0,True,False,
2023-06-01,3,Lunch,91.0,45.0,True,False,
2023-06-01,3,EveningSnacks,0.0,30.0,True,False,
2023-06-01,3,Dinner,36.0,25.0,True,False,
2023-06-02,4,BreakFast,44.0,36.0,True,False,
2023-06-02,4,Lunch,58.0,33.0,True,False,
2023-06-02,4,EveningSnacks,1.0,14.0,True,False,
2023-06-02,4,Dinner,44.0,42.0,True,False,
2023-06-03,5,BreakFast,12.0,33.0,True,False,
2023-06-03,5,Lunch,94.0,46.0,True,False,
2023-06-03,5,EveningSnacks,0.0,16.0,True,False,
2023-06-03,5,Dinner,30.0,24.0,True,False,
2023-06-04,6,BreakFast,20.0,31.0,True,False,
2023-06-04,6,Lunch,40.0,38.0,True,False,
2023-06-04,6,EveningSnacks,4.0,33.0,True,False,
2023-06-04,6,Dinner,75.0,128.0,True,False,
2023-06-05,0,BreakFast,21.0,36.0,True,False,
2023-06-05,0,Lunch,112.0,60.0,True,False,
2023-06-05,0,EveningSnacks,7.0,15.0,True,False,
2023-06-05,0,Dinner,39.0,43.0,True,False,
2023-06-06,1,BreakFast,25.0,40.0,True,False,
2023-06-06,1,Lunch,100.0,60.0,True,False,
2023-06-06,1,EveningSnacks,8.0,32.0,True,False,
2023-06-06,1,Dinner,32.0,30.0,True,False,
2023-06-07,2,BreakFast,33.0,43.0,True,False,
2023-06-07,2,Lunch,68.0,54.0,True,False,
2023-06-07,2,EveningSnacks,4.0,18.0,True,False,
2023-06-07,2,Dinner,86.0,62.0,True,False,
2023-06-08,3,BreakFast,24.0,41.0,True,False,
2023-06-08,3,Lunch,77.0,56.0,True,False,
2023-06-08,3,EveningSnacks,6.0,39.0,True,False,
2023-06-08,3,Dinner,43.0,43.0,True,False,
2023-06-09,4,BreakFast,42.0,43.0,True,False,
2023-06-09,4,Lunch,72.0,42.0,True,False,
2023-06-09,4,EveningSnacks,5.0,31.0,True,False,
2023-06-09,4,Dinner,63.0,52.0,True,False,
2023-06-10,5,BreakFast,14.0,33.0,True,False,
2023-06-10,5,Lunch,110.0,51.0,True,False,
2023-06-10,5,EveningSnacks,3.0,16.0,True,False,
2023-06-10,5,Dinner,17.0,23.0,True,False,
2023-06-11,6,BreakFast,44.0,38.0,True,False,
2023-06-11,6,Lunch,35.0,32.0,True,False,
2023-06-11,6,EveningSnacks,8.0,37.0,True,False,
2023-06-11,6,Dinner,76.0,60.0,True,False,
2023-06-12,0,BreakFast,41.0,51.0,True,False,
2023-06-12,0,Lunch,92.0,47.0,True,False,
2023-06-12,0,EveningSnacks,3.0,22.0,True,False,
2023-06-12,0,Dinner,44.0,42.0,True,False,
2023-06-13,1,BreakFast,57.0,49.0,True,False,
2023-06-13,1,Lunch,95.0,51.0,True,False,
2023-06-13,1,EveningSnacks,5.0,28.0,True,False,
2023-06-13,1,Dinner,32.0,33.0,True,False,
2023-06-14,2,BreakFast,56.0,52.0,True,False,
2023-06-14,2,Lunch,90.0,41.0,True,False,
2023-06-14,2,EveningSnacks,,,True,False,
2023-06-14,2,Dinner,87.0,58.0,True,False,
2023-06-15,3,BreakFast,33.0,34.0,True,False,
2023-06-15,3,Lunch,53.0,51.0,True,False,
2023-06-15,3,EveningSnacks,2.0,,True,False,
2023-06-15,3,Dinner,35.0,37.0,True,False,
2023-06-16,4,BreakFast,38.0,47.0,True,False,
2023-06-16,4,Lunch,43.0,35.0,True,False,
2023-06-16,4,EveningSnacks,2.0,,True,False,
2023-06-16,4,Dinner,46.0,,True,False,
2023-06-17,5,BreakFast,17.0,32.0,True,False,
2023-06-17,5,Lunch,80.0,46.0,True,False,
2023-06-17,5,EveningSnacks,2.0,17.0,True,False,
2023-06-17,5,Dinner,28.0,25.0,True,False,
2023-06-18,6,BreakFast,17.0,,True,False,
2023-06-18,6,Lunch,31.0,30.0,True,False,
2023-06-18,6,EveningSnacks,,,True,False,
2023-06-18,6,Dinner,50.0,35.0,True,False,
2023-06-19,0,BreakFast,24.0,30.0,True,False,
2023-06-19,0,Lunch,61.0,36.0,True,False,
2023-06-19,0,EveningSnacks,6.0,18.0,True,False,
2023-06-19,0,Dinner,31.0,42.0,True,False,
2023-06-20,1,BreakFast,22.0,33.0,True,False,
2023-06-20,1,Lunch,80.0,43.0,True,False,
2023-06-20,1,EveningSnacks,3.0,,True,False,
2023-06-20,1,Dinner,28.0,,True,False,
2023-06-21,2,BreakFast,44.0,40.0,True,False,
2023-06-21,2,Lunch,86.0,48.0,True,False,
2023-06-21,2,EveningSnacks,3.0,13.0,True,False,
2023-06-21,2,Dinner,65.0,51.0,True,False,
2023-06-22,3,BreakFast,24.0,27.0,True,False,
2023-06-22,3,Lunch,75.0,35.0,True,False,
2023-06-22,3,EveningSnacks,7.0,,True,False,
2023-06-22,3,Dinner,30.0,,True,False,
2023-06-23,4,BreakFast,45.0,40.0,True,False,
2023-06-23,4,Lunch,67.0,33.0,True,False,
2023-06-23,4,EveningSnacks,0.0,16.0,True,False,
2023-06-23,4,Dinner,43.0,40.0,True,False,
2023-06-24,5,BreakFast,26.0,31.0,True,False,
2023-06-24,5,Lunch,99.0,,True,False,
2023-06-24,5,EveningSnacks,,,True,False,
2023-06-24,5,Dinner,28.0,30.0,True,False,
2023-06-25,6,BreakFast,40.0,68.0,True,False,
2023-06-25,6,Lunch,40.0,24.0,True,False,
2023-06-25,6,EveningSnacks,3.0,30.0,True,False,
2023-06-25,6,Dinner,79.0,47.0,True,False,
2023-06-26,0,BreakFast,31.0,34.0,True,False,
2023-06-26,0,Lunch,88.0,37.0,True,False,
2023-06-26,0,EveningSnacks,,,True,False,
2023-06-26,0,Dinner,69.0,,True,False,
2023-06-27,1,BreakFast,41.0,28.0,True,False,
2023-06-27,1,Lunch,103.0,36.0,True,False,
2023-06-27,1,EveningSnacks,,,True,False,
2023-06-27,1,Dinner,43.0,,True,False,
2023-06-28,2,BreakFast,54.0,38.0,True,False,
2023-06-28,2,Lunch,88.0,37.0,True,False,
2023-06-28,2,EveningSnacks,4.0,22.0,True,False,
2023-06-28,2,Dinner,76.0,50.0,True,False,
2023-06-29,3,BreakFast,48.0,20.0,True,False,
2023-06-29,3,Lunch,87.0,32.0,True,False,
2023-06-29,3,EveningSnacks,4.0,,True,False,
2023-06-29,3,Dinner,52.0,,True,False,
2023-06-30,4,BreakFast,38.0,24.0,True,False,
2023-06-30,4,Lunch,124.0,27.0,True,False,
2023-06-30,4,EveningSnacks,2.0,,True,False,
2023-06-30,4,Dinner,74.0,30.0,True,False,
2023-07-01,5,BreakFast,45.0,31.0,True,False,
2023-07-01,5,Lunch,116.0,53.0,True,False,
2023-07-01,5,EveningSnacks,0.0,20.0,True,False,
2023-07-01,5,Dinner,45.0,48.0,True,False,
2023-07-02,6,BreakFast,46.0,92.0,True,False,
2023-07-02,6,Lunch,48.0,76.0,True,False,
2023-07-02,6,EveningSnacks,5.0,26.0,True,False,
2023-07-02,6,Dinner,64.0,90.0,True,False,
2023-07-03,0,BreakFast,52.0,102.0,True,False,
2023-07-03,0,Lunch,86.0,126.0,True,False,
2023-07-03,0,EveningSnacks,13.0,67.0,True,False,
2023-07-03,0,Dinner,60.0,117.0,True,False,
2023-07-04,1,BreakFast,59.0,120.0,True,False,
2023-07-04,1,Lunch,106.0,144.0,True,False,
2023-07-04,1,EveningSnacks,2.0,73.0,True,False,
2023-07-04,1,Dinner,31.0,117.0,True,False,
2023-07-05,2,BreakFast,47.0,137.0,True,False,
2023-07-05,2,Lunch,109.0,155.0,True,False,
2023-07-05,2,EveningSnacks,5.0,88.0,True,False,
2023-07-05,2,Dinner,57.0,179.0,True,False,
2023-07-06,3,BreakFast,32.0,133.0,True,False,
2023-07-06,3,Lunch,75.0,144.0,True,False,
2023-07-06,3,EveningSnacks,7.0,57.0,True,False,
2023-07-06,3,Dinner,35.0,144.0,True,False,
2023-07-07,4,BreakFast,28.0,145.0,True,False,
2023-07-07,4,Lunch,59.0,128.0,True,False,
2023-07-07,4,EveningSnacks,6.0,74.0,True,False,
2023-07-07,4,Dinner,35.0,150.0,True,False,
2023-07-08,5,BreakFast,18.0,88.0,True,False,
2023-07-08,5,Lunch,80.0,154.0,True,False,
2023-07-08,5,EveningSnacks,3.0,49.0,True,False,
2023-07-08,5,Dinner,26.0,108.0,True,False,
2023-07-09,6,BreakFast,32.0,97.0,True,False,
2023-07-09,6,Lunch,39.0,109.0,True,False,
2023-07-09,6,EveningSnacks,7.0,94.0,True,False,
2023-07-09,6,Dinner,91.0,150.0,True,False,
2023-07-10,0,BreakFast,23.0,123.0,True,False,
2023-07-10,0,Lunch,92.0,158.0,True,False,
2023-07-10,0,EveningSnacks,8.0,98.0,True,False,
2023-07-10,0,Dinner,31.0,152.0,True,False,
2023-07-11,1,BreakFast,33.0,139.0,True,False,
2023-07-11,1,Lunch,90.0,156.0,True,False,
2023-07-11,1,EveningSnacks,2.0,122.0,True,False,
2023-07-11,1,Dinner,28.0,129.0,True,False,
2023-07-12,2,BreakFast,24.0,165.0,True,False,
2023-07-12,2,Lunch,89.0,180.0,True,False,
2023-07-12,2,EveningSnacks,5.0,107.0,True,False,
2023-07-12,2,Dinner,87.0,188.0,True,False,
2023-07-13,3,BreakFast,24.0,135.0,True,False,
2023-07-13,3,Lunch,71.0,133.0,True,False,
2023-07-13,3,EveningSnacks,16.0,132.0,True,False,
2023-07-13,3,Dinner,45.0,93.0,True,False,
2023-07-14,4,BreakFast,39.0,159.0,True,False,
2023-07-14,4,Lunch,56.0,93.0,True,False,
2023-07-14,4,EveningSnacks,5.0,76.0,True,False,
2023-07-14,4,Dinner,40.0,169.0,True,False,
2023-07-15,5,BreakFast,17.0,91.0,True,False,
2023-07-15,5,Lunch,100.0,161.0,True,False,
2023-07-15,5,EveningSnacks,0.0,58.0,True,False,
2023-07-15,5,Dinner,35.0,90.0,True,False,
2023-07-16,6,BreakFast,20.0,107.0,True,False,
2023-07-16,6,Lunch,36.0,115.0,True,False,
2023-07-16,6,EveningSnacks,3.0,98.0,True,False,
2023-07-16,6,Dinner,83.0,171.0,True,False,
2023-07-17,0,BreakFast,42.0,131.0,True,False,
2023-07-17,0,Lunch,102.0,175.0,True,False,
2023-07-17,0,EveningSnacks,3.0,121.0,True,False,
2023-07-17,0,Dinner,60.0,159.0,True,False,
2023-07-18,1,BreakFast,40.0,129.0,True,False,
2023-07-18,1,Lunch,80.0,148.0,True,False,
2023-07-18,1,EveningSnacks,4.0,103.0,True,False,
2023-07-18,1,Dinner,23.0,123.0,True,False,
2023-07-19,2,BreakFast,28.0,110.0,True,False,
2023-07-19,2,Lunch,102.0,171.0,True,False,
2023-07-19,2,EveningSnacks,5.0,118.0,True,False,
2023-07-19,2,Dinner,95.0,197.0,True,False,
2023-07-20,3,BreakFast,32.0,128.0,True,False,
2023-07-20,3,Lunch,86.0,161.0,True,False,
2023-07-20,3,EveningSnacks,8.0,115.0,True,False,
2023-07-20,3,Dinner,48.0,156.0,True,False,
2023-07-21,4,BreakFast,42.0,160.0,True,False,
2023-07-21,4,Lunch,90.0,123.0,True,False,
2023-07-21,4,EveningSnacks,3.0,75.0,True,False,
2023-07-21,4,Dinner,41.0,165.0,True,False,
2023-07-22,5,BreakFast,20.0,91.0,True,False,
2023-07-22,5,Lunch,83.0,144.0,True,False,
2023-07-22,5,EveningSnacks,3.0,78.0,True,False,
2023-07-22,5,Dinner,29.0,76.0,True,False,
2023-07-23,6,BreakFast,28.0,97.0,True,False,
2023-07-23,6,Lunch,49.0,115.0,True,False,
2023-07-23,6,EveningSnacks,7.0,100.0,True,False,
2023-07-23,6,Dinner,75.0,175.0,True,False,
2023-07-24,0,BreakFast,31.0,148.0,True,False,
2023-07-24,0,Lunch,96.0,146.0,True,False,
2023-07-24,0,EveningSnacks,1.0,125.0,True,False,
2023-07-24,0,Dinner,50.0,127.0,True,False,
2023-07-25,1,BreakFast,29.0,102.0,True,False,
2023-07-25,1,Lunch,103.0,155.0,True,False,
2023-07-25,1,EveningSnacks,2.0,96.0,True,False,
2023-07-25,1,Dinner,32.0,98.0,True,False,
2023-07-26,2,BreakFast,33.0,119.0,True,False,
2023-07-26,2,Lunch,162.0,140.0,True,False,
2023-07-26,2,EveningSnacks,12.0,142.0,True,False,
2023-07-26,2,Dinner,87.0,192.0,True,False,
2023-07-27,3,BreakFast,59.0,90.0,True,False,
2023-07-27,3,Lunch,118.0,134.0,True,False,
2023-07-27,3,EveningSnacks,8.0,103.0,True,False,
2023-07-27,3,Dinner,56.0,111.0,True,False,
2023-07-28,4,BreakFast,51.0,120.0,True,False,
2023-07-28,4,Lunch,91.0,101.0,True,False,
2023-07-28,4,EveningSnacks,7.0,104.0,True,False,
2023-07-28,4,Dinner,78.0,132.0,True,False,
2023-07-29,5,BreakFast,36.0,78.0,True,False,
2023-07-29,5,Lunch,122.0,120.0,True,False,
2023-07-29,5,EveningSnacks,6.0,68.0,True,False,
2023-07-29,5,Dinner,45.0,69.0,True,False,
2023-07-30,6,BreakFast,50.0,88.0,True,False,
2023-07-30,6,Lunch,60.0,82.0,True,False,
2023-07-30,6,EveningSnacks,5.0,61.0,True,False,
2023-07-30,6,Dinner,121.0,125.0,True,False,
2023-07-31,0,BreakFast,73.0,84.0,True,False,
2023-07-31,0,Lunch,158.0,102.0,True,False,
2023-07-31,0,EveningSnacks,5.0,100.0,True,False,
2023-07-31,0,Dinner,78.0,87.0,True,False,
2023-08-01,1,BreakFast,90.0,23.0,True,False,
2023-08-01,1,Lunch,126.0,71.0,True,False,
2023-08-01,1,EveningSnacks,0.0,26.0,True,False,
2023-08-01,1,Dinner,63.0,,True,False,
2023-08-02,2,BreakFast,52.0,79.0,True,False,
2023-08-02,2,Lunch,76.0,115.0,True,False,
2023-08-02,2,EveningSnacks,4.0,43.0,True,False,
2023-08-02,2,Dinner,137.0,161.0,True,False,
2023-08-03,3,BreakFast,83.0,116.0,True,False,
2023-08-03,3,Lunch,177.0,150.0,True,False,
2023-08-03,3,EveningSnacks,0.0,56.0,True,False,
2023-08-03,3,Dinner,66.0,128.0,True,False,
2023-08-04,4,BreakFast,76.0,143.0,True,False,
2023-08-04,4,Lunch,128.0,,True,False,
2023-08-04,4,EveningSnacks,3.0,80.0,True,False,
2023-08-04,4,Dinner,55.0,156.0,True,False,
2023-08-05,5,BreakFast,42.0,116.0,True,False,
2023-08-05,5,Lunch,152.0,184.0,True,False,
2023-08-05,5,EveningSnacks,5.0,64.0,True,False,
2023-08-05,5,Dinner,24.0,106.0,True,False,
2023-08-06,6,BreakFast,35.0,127.0,True,False,
2023-08-06,6,Lunch,87.0,138.0,True,False,
2023-08-06,6,EveningSnacks,4.0,100.0,True,False,
2023-08-06,6,Dinner,93.0,245.0,True,False,
2023-08-07,0,BreakFast,37.0,211.0,False,False,
2023-08-07,0,Lunch,124.0,274.0,False,False,
2023-08-07,0,EveningSnacks,10.0,173.0,False,False,
2023-08-07,0,Dinner,36.0,295.0,False,False,
2023-08-08,1,BreakFast,35.0,274.0,False,False,
2023-08-08,1,Lunch,123.0,373.0,False,False,
2023-08-08,1,EveningSnacks,10.0,221.0,False,False,
2023-08-08,1,Dinner,53.0,297.0,False,False,
2023-08-09,2,BreakFast,27.0,306.0,False,False,
2023-08-09,2,Lunch,107.0,367.0,False,False,
2023-08-09,2,EveningSnacks,3.0,169.0,False,False,
2023-08-09,2,Dinner,58.0,430.0,False,False,
2023-08-10,3,BreakFast,17.0,257.0,False,False,
2023-08-10,3,Lunch,101.0,337.0,False,False,
2023-08-10,3,EveningSnacks,8.0,287.0,False,False,
2023-08-10,3,Dinner,27.0,240.0,False,False,
2023-08-11,4,BreakFast,24.0,280.0,False,False,
2023-08-11,4,Lunch,75.0,261.0,False,False,
2023-08-11,4,EveningSnacks,1.0,123.0,False,False,
2023-08-11,4,Dinner,24.0,222.0,False,False,
2023-08-12,5,BreakFast,10.0,140.0,False,False,
2023-08-12,5,Lunch,58.0,247.0,False,False,
2023-08-12,5,EveningSnacks,1.0,83.0,False,False,
2023-08-12,5,Dinner,23.0,87.0,False,False,
2023-08-13,6,BreakFast,9.0,137.0,False,False,
2023-08-13,6,Lunch,35.0,172.0,False,False,
2023-08-13,6,EveningSnacks,3.0,123.0,False,False,
2023-08-13,6,Dinner,75.0,285.0,False,False,
2023-08-14,0,BreakFast,20.0,185.0,False,False,
2023-08-14,0,Lunch,157.0,346.0,False,False,
2023-08-14,0,EveningSnacks,8.0,143.0,False,False,
2023-08-14,0,Dinner,24.0,269.0,False,False,
2023-08-15,1,BreakFast,19.0,179.0,False,False,
2023-08-15,1,Lunch,34.0,205.0,False,False,
2023-08-15,1,EveningSnacks,2.0,164.0,False,False,
2023-08-15,1,Dinner,24.0,211.0,False,False,
2023-08-16,2,BreakFast,15.0,262.0,False,False,
2023-08-16,2,Lunch,120.0,357.0,False,False,
2023-08-16,2,EveningSnacks,5.0,153.0,False,False,
2023-08-16,2,Dinner,46.0,412.0,False,False,
2023-08-17,3,BreakFast,,,False,False,
2023-08-17,3,Lunch,,,False,False,
2023-08-17,3,EveningSnacks,,,False,False,
2023-08-17,3,Dinner,,,False,False,
2023-08-18,4,BreakFast,,,False,False,
2023-08-18,4,Lunch,,,False,False,
2023-08-18,4,EveningSnacks,,,False,False,
2023-08-18,4,Dinner,,,False,False,
2023-08-19,5,BreakFast,,,False,False,
2023-08-19,5,Lunch,,,False,False,
2023-08-19,5,EveningSnacks,,,False,False,
2023-08-19,5,Dinner,,,False,False,
2023-08-20,6,BreakFast,,,False,False,
2023-08-20,6,Lunch,,,False,False,
2023-08-20,6,EveningSnacks,,,False,False,
2023-08-20,6,Dinner,,,False,False,
2023-08-21,0,BreakFast,,,False,False,
2023-08-21,0,Lunch,,,False,False,
2023-08-21,0,EveningSnacks,,,False,False,
2023-08-21,0,Dinner,,,False,False,
2023-08-22,1,BreakFast,,,False,False,
2023-08-22,1,Lunch,,,False,False,
2023-08-22,1,EveningSnacks,,,False,False,
2023-08-22,1,Dinner,,,False,False,
2023-08-23,2,BreakFast,,,False,False,
2023-08-23,2,Lunch,,,False,False,
2023-08-23,2,EveningSnacks,,,False,False,
2023-08-23,2,Dinner,,,False,False,
2023-08-24,3,BreakFast,,,False,False,
2023-08-24,3,Lunch,,,False,False,
2023-08-24,3,EveningSnacks,,,False,False,
2023-08-24,3,Dinner,,,False,False,
2023-08-25,4,BreakFast,,,False,False,
2023-08-25,4,Lunch,,,False,False,
2023-08-25,4,EveningSnacks,,,False,False,
2023-08-25,4,Dinner,,,False,False,
2023-08-26,5,BreakFast,,,False,False,
2023-08-26,5,Lunch,,,False,False,
2023-08-26,5,EveningSnacks,,,False,False,
2023-08-26,5,Dinner,,,False,False,
2023-08-27,6,BreakFast,,,False,False,
2023-08-27,6,Lunch,,,False,False,
2023-08-27,6,EveningSnacks,,,False,False,
2023-08-27,6,Dinner,,,False,False,
2023-08-28,0,BreakFast,,,False,False,
2023-08-28,0,Lunch,,,False,False,
2023-08-28,0,EveningSnacks,,,False,False,
2023-08-28,0,Dinner,,,False,False,
2023-08-29,1,BreakFast,,,False,False,
2023-08-29,1,Lunch,,,False,False,
2023-08-29,1,EveningSnacks,,,False,False,
2023-08-29,1,Dinner,,,False,False,
2023-08-30,2,BreakFast,,,False,False,
2023-08-30,2,Lunch,,,False,False,
2023-08-30,2,EveningSnacks,,,False,False,
2023-08-30,2,Dinner,,,False,False,
2023-08-31,3,BreakFast,,,False,False,
2023-08-31,3,Lunch,,,False,False,
2023-08-31,3,EveningSnacks,,,False,False,
2023-08-31,3,Dinner,,,False,False,
